id,label,title_decision,title_score,content_decision,content_score
94,REAL,impartial,0.839255333,impartial,0.773331285
10516,FAKE,bias,0.04872153,bias,0.162605539
4909,REAL,bias,0.142154351,bias,0.106161594
5696,FAKE,impartial,0.929566324,bias,0.332322776
6833,FAKE,impartial,0.890479386,bias,0.145495221
5476,FAKE,impartial,0.741057694,bias,0.218299434
6478,FAKE,unsure,0.430573702,bias,0.332322776
8215,FAKE,impartial,0.81577611,bias,0.324771076
2518,REAL,impartial,0.861092567,impartial,0.772997499
9153,FAKE,bias,0.188606903,unsure,0.529475152
7971,FAKE,bias,0.31428358,bias,0.332322776
1042,REAL,bias,0.023790935,bias,0.176027507
772,REAL,bias,0.273100317,bias,0.150471836
4220,REAL,bias,0.385665596,bias,0.122215874
9564,FAKE,impartial,0.692047238,bias,0.332322776
10456,FAKE,unsure,0.471497566,bias,0.263083458
6091,FAKE,unsure,0.572871089,impartial,0.602506816
5214,REAL,bias,0.141323105,bias,0.100857086
6539,FAKE,bias,0.138801292,impartial,0.666605592
783,REAL,unsure,0.40736115,bias,0.108336441
45,REAL,unsure,0.483332872,unsure,0.536217034
4286,REAL,bias,0.152578145,unsure,0.535481453
1776,REAL,bias,0.298912764,impartial,0.606527805
3240,REAL,bias,0.388967484,bias,0.232102558
779,REAL,bias,0.100010082,impartial,0.813556492
189,REAL,unsure,0.596996605,bias,0.332322776
8838,FAKE,impartial,0.944371045,bias,0.332322776
4923,REAL,bias,0.277549267,bias,0.143166527
7160,FAKE,impartial,0.79138571,bias,0.094283618
2122,REAL,bias,0.186734051,impartial,0.688435137
10211,FAKE,impartial,0.784913898,bias,0.240868479
4401,REAL,impartial,0.858358383,impartial,0.75624609
6703,FAKE,bias,0.376329899,bias,0.332322776
5210,REAL,bias,0.134601921,bias,0.123365752
10116,FAKE,bias,0.238791034,unsure,0.577472389
705,REAL,bias,0.271184176,impartial,0.717304647
7061,FAKE,impartial,0.933809757,bias,0.206127971
6315,FAKE,impartial,0.884654224,bias,0.226388007
365,REAL,bias,0.126098439,impartial,0.838941336
5876,FAKE,bias,0.005207996,impartial,0.648655415
9758,FAKE,bias,0.249017715,bias,0.126043558
1640,REAL,impartial,0.897824645,unsure,0.450043887
4958,REAL,bias,0.185117006,impartial,0.685261905
10161,FAKE,bias,0.381643653,bias,0.090200827
9577,FAKE,bias,0.31728971,bias,0.118442141
5440,FAKE,bias,0.244211555,unsure,0.486524284
9347,FAKE,impartial,0.673558474,bias,0.346163183
8136,FAKE,bias,0.05222116,bias,0.050079096
6180,FAKE,bias,0.304071426,bias,0.310402066
9156,FAKE,bias,0.078821845,bias,0.332322776
6573,FAKE,bias,0.363123178,bias,0.221551403
3567,REAL,impartial,0.690527201,bias,0.196894735
1463,REAL,bias,0.089063488,bias,0.093019143
394,REAL,impartial,0.766376793,unsure,0.497209191
9798,FAKE,bias,0.295320451,unsure,0.470877498
5417,FAKE,bias,0.024252605,impartial,0.706760883
1245,REAL,bias,0.272343457,bias,0.076099552
5109,REAL,bias,0.093478166,impartial,0.824800014
906,REAL,impartial,0.828721046,bias,0.332322776
5098,REAL,bias,0.332053006,unsure,0.546810448
5965,FAKE,impartial,0.926405966,bias,0.332322776
9589,FAKE,bias,0.010206983,bias,0.37348333
4995,REAL,bias,0.154480845,bias,0.093767025
8794,FAKE,impartial,0.875246465,bias,0.351096034
4871,REAL,bias,0.302527845,impartial,0.745290995
10087,FAKE,bias,0.332852066,bias,0.231074512
7157,FAKE,impartial,0.842633367,bias,0.186679199
3961,REAL,impartial,0.898896396,impartial,0.770576715
368,REAL,unsure,0.408175826,impartial,0.754177511
9950,FAKE,unsure,0.482102275,bias,0.284965217
7102,FAKE,bias,0.048991591,unsure,0.554141641
5125,REAL,impartial,0.777501345,impartial,0.742711663
5995,FAKE,unsure,0.424330682,impartial,0.815739334
4855,REAL,bias,0.255745739,bias,0.332322776
5608,FAKE,bias,0.251066744,bias,0.179568201
4176,REAL,impartial,0.705810189,bias,0.362629622
433,REAL,unsure,0.420831472,unsure,0.551011384
1301,REAL,unsure,0.409019679,bias,0.098138601
1464,REAL,impartial,0.735764325,impartial,0.763926506
985,REAL,bias,0.304815412,bias,0.255993277
6891,FAKE,unsure,0.505144775,bias,0.332322776
10546,FAKE,bias,0.154718235,bias,0.188201115
4966,REAL,bias,0.334736705,bias,0.235575289
4170,REAL,bias,0.357106358,impartial,0.659978211
858,REAL,bias,0.302433372,bias,0.099889837
5901,FAKE,bias,0.162504539,bias,0.213797539
6211,FAKE,impartial,0.688930571,impartial,0.71238178
7810,FAKE,impartial,0.609179974,bias,0.380848467
9164,FAKE,impartial,0.7622329,impartial,0.645293593
413,REAL,impartial,0.951852202,bias,0.332322776
5206,REAL,bias,0.303783476,bias,0.332322776
2632,REAL,bias,0.143669069,unsure,0.593992352
1707,REAL,bias,0.356870413,unsure,0.458693296
8343,FAKE,unsure,0.548760593,impartial,0.910070121
5084,REAL,bias,0.388070315,bias,0.117807575
507,REAL,impartial,0.895794332,impartial,0.79053545
9660,FAKE,bias,0.023557188,bias,0.392198503
9234,FAKE,impartial,0.853997767,bias,0.230686232
9781,FAKE,impartial,0.654279113,unsure,0.487751126
9818,FAKE,bias,0.274342328,bias,0.162011564
2746,REAL,impartial,0.78163147,bias,0.349208146
3136,REAL,unsure,0.515761256,bias,0.290160537
5416,FAKE,bias,0.045972534,bias,0.030313427
3100,REAL,bias,0.314077616,bias,0.138257265
4462,REAL,impartial,0.681973219,bias,0.306913823
1847,REAL,impartial,0.846604526,bias,0.22461161
1054,REAL,bias,0.014286418,bias,0.184095219
2717,REAL,bias,0.059513263,impartial,0.731192052
4164,REAL,bias,0.363799781,unsure,0.540432036
7408,FAKE,impartial,0.897994936,unsure,0.485820323
6216,FAKE,bias,0.216572836,bias,0.211313486
5448,FAKE,bias,0.013911331,bias,0.112378813
5466,FAKE,impartial,0.886535943,bias,0.017989278
3949,REAL,impartial,0.837275982,impartial,0.942206204
4657,REAL,impartial,0.661127329,unsure,0.561965108
2811,REAL,impartial,0.919406593,impartial,0.701890647
10266,FAKE,impartial,0.862096548,bias,0.297490478
6472,FAKE,bias,0.378165752,bias,0.332322776
3461,REAL,impartial,0.834337115,impartial,0.745657384
3830,REAL,impartial,0.619129598,impartial,0.963070273
14,REAL,bias,0.185528114,bias,0.260520309
7517,FAKE,bias,0.086136386,bias,0.324760914
7783,FAKE,unsure,0.515079081,impartial,0.907089114
9120,FAKE,impartial,0.885841668,bias,0.082022198
984,REAL,unsure,0.531821191,impartial,0.649723947
9333,FAKE,impartial,0.818733454,bias,0.375367254
5396,FAKE,bias,0.110191628,bias,0.336367339
962,REAL,unsure,0.542506039,bias,0.371930242
9679,FAKE,unsure,0.497526348,bias,0.148680374
5752,FAKE,impartial,0.750314951,bias,0.332322776
6673,FAKE,bias,0.116912752,bias,0.160598889
4526,REAL,impartial,0.740909219,impartial,0.728080809
9155,FAKE,unsure,0.486068606,bias,0.358099252
7520,FAKE,unsure,0.466524959,bias,0.130341098
3288,REAL,impartial,0.747749865,impartial,0.643583655
9262,FAKE,bias,0.146745235,bias,0.215116829
8081,FAKE,bias,0.15700832,bias,0.080444798
7869,FAKE,unsure,0.402556568,bias,0.376284629
4798,REAL,impartial,0.729623079,bias,0.166849956
9175,FAKE,unsure,0.470613062,bias,0.182794735
8307,FAKE,bias,0.130121171,bias,0.055451877
2154,REAL,impartial,0.792602479,impartial,0.874657094
8895,FAKE,impartial,0.930575848,unsure,0.502380371
4315,REAL,unsure,0.41596821,bias,0.152143568
9680,FAKE,bias,0.161841929,bias,0.155277073
6654,FAKE,bias,0.203941539,bias,0.188128144
6662,FAKE,unsure,0.576098621,bias,0.332322776
9132,FAKE,impartial,0.780207753,unsure,0.491833508
10248,FAKE,bias,0.214703426,bias,0.332322776
3208,REAL,bias,0.239337683,impartial,0.885122538
7544,FAKE,impartial,0.763677955,bias,0.296927124
5619,FAKE,unsure,0.454949558,bias,0.333302885
932,REAL,bias,0.358033031,unsure,0.536236227
465,REAL,impartial,0.917621553,impartial,0.722520828
1172,REAL,impartial,0.736876309,impartial,0.773025393
6183,FAKE,bias,0.1319765,bias,0.163685173
7615,FAKE,impartial,0.755048752,bias,0.349358141
8948,FAKE,impartial,0.644365907,bias,0.222245604
6464,FAKE,impartial,0.921625316,bias,0.124709189
2868,REAL,impartial,0.842135668,impartial,0.802441597
198,REAL,impartial,0.817410171,bias,0.332322776
8816,FAKE,impartial,0.855101228,bias,0.332322776
6341,FAKE,impartial,0.787743211,bias,0.06908115
9320,FAKE,bias,0.031319205,bias,0.332322776
1134,REAL,impartial,0.740747869,impartial,0.996202528
5944,FAKE,unsure,0.491229296,impartial,0.67301476
7919,FAKE,impartial,0.93534863,impartial,0.924672961
7073,FAKE,bias,0.104022987,bias,0.332322776
7494,FAKE,impartial,0.916536212,bias,0.317298591
8149,FAKE,bias,0.381203443,bias,0.282913655
5291,FAKE,bias,0.103830844,bias,0.080057845
1164,REAL,bias,0.068738796,bias,0.141961828
1937,REAL,impartial,0.777531028,bias,0.323142827
4516,REAL,impartial,0.789148271,impartial,0.748509169
9918,FAKE,unsure,0.422617346,impartial,0.667902887
6718,FAKE,impartial,0.614554107,bias,0.01252062
83,REAL,bias,0.263607711,impartial,0.630067825
7962,FAKE,impartial,0.798901677,bias,0.343408763
8470,FAKE,bias,0.033642143,unsure,0.548717141
1849,REAL,unsure,0.527327478,impartial,0.764468312
10400,FAKE,bias,0.018139321,impartial,0.966505766
3644,REAL,impartial,0.815867364,impartial,0.961602867
8684,FAKE,impartial,0.848540545,impartial,0.669171572
6420,FAKE,bias,0.393170297,unsure,0.576156735
3827,REAL,unsure,0.462736487,bias,0.332322776
10510,FAKE,bias,0.171929643,bias,0.12240988
3741,REAL,impartial,0.729106903,impartial,0.773072183
8917,FAKE,bias,0.269674838,bias,0.261649996
3217,REAL,impartial,0.788056612,impartial,0.96049124
2897,REAL,bias,0.2568326,impartial,0.690846205
7503,FAKE,impartial,0.883521855,bias,0.047909927
2221,REAL,bias,0.108301841,bias,0.394031972
7736,FAKE,bias,0.291549653,bias,0.332322776
8067,FAKE,bias,0.282706141,bias,0.121505991
1817,REAL,impartial,0.700889945,bias,0.332322776
6094,FAKE,bias,0.227900431,bias,0.332322776
10230,FAKE,unsure,0.480967492,bias,0.332322776
8041,FAKE,impartial,0.646394849,bias,0.113185562
8810,FAKE,impartial,0.807825387,bias,0.168310776
1490,REAL,bias,0.352271289,unsure,0.478799164
1168,REAL,impartial,0.876955271,bias,0.397007912
2205,REAL,impartial,0.660716236,impartial,0.64410013
1153,REAL,bias,0.028770925,bias,0.180974409
9384,FAKE,bias,0.192497924,bias,0.296709329
10054,FAKE,bias,0.199583948,bias,0.198703468
1095,REAL,impartial,0.715684772,bias,0.374727428
2401,REAL,bias,0.372010499,bias,0.299444944
8576,FAKE,bias,0.165152818,bias,0.191549733
1279,REAL,bias,0.100794733,bias,0.127982274
6196,FAKE,bias,0.148903877,bias,0.17696926
9799,FAKE,bias,0.182963595,bias,0.332322776
5542,FAKE,impartial,0.869480789,impartial,0.92614466
2825,REAL,bias,0.205355361,bias,0.332322776
7227,FAKE,impartial,0.866270006,bias,0.399269283
2304,REAL,impartial,0.815413654,bias,0.332322776
1231,REAL,bias,0.02560016,bias,0.144921958
3715,REAL,bias,0.217400581,bias,0.122735739
9682,FAKE,bias,0.269533038,bias,0.189012319
2835,REAL,bias,0.335643113,bias,0.201075032
7525,FAKE,unsure,0.595253527,bias,0.332322776
7086,FAKE,bias,0.346501321,bias,0.234698847
7430,FAKE,unsure,0.539465427,bias,0.28963244
5467,FAKE,bias,0.238109961,bias,0.197578862
3933,REAL,impartial,0.625484169,impartial,0.88867259
10089,FAKE,impartial,0.748958111,bias,0.332322776
4144,REAL,impartial,0.704675436,unsure,0.506698489
5464,FAKE,bias,0.375401616,bias,0.189690813
9143,FAKE,unsure,0.438091338,bias,0.235755309
4038,REAL,impartial,0.838058293,impartial,0.712716937
4608,REAL,bias,0.398558497,bias,0.383577526
9126,FAKE,impartial,0.930011392,unsure,0.411410242
3501,REAL,bias,0.354719847,bias,0.123527803
4544,REAL,impartial,0.610265493,impartial,0.919785559
7161,FAKE,unsure,0.470201969,bias,0.301974893
671,REAL,bias,0.379424542,impartial,0.616561592
5121,REAL,bias,0.344149292,bias,0.26149866
60,REAL,bias,0.089199916,impartial,0.679358542
7348,FAKE,bias,0.268746376,bias,0.390309036
5587,FAKE,impartial,0.854360282,impartial,0.633459628
10205,FAKE,bias,0.170247272,bias,0.146177471
3500,REAL,impartial,0.945477784,impartial,0.636841238
6993,FAKE,bias,0.276770383,bias,0.16046235
6489,FAKE,impartial,0.713864684,bias,0.268963397
1892,REAL,bias,0.37822181,impartial,0.784462273
405,REAL,bias,0.181355447,bias,0.321724862
7252,FAKE,unsure,0.582882702,bias,0.230979085
6404,FAKE,unsure,0.536739707,impartial,0.746490777
2214,REAL,unsure,0.434308201,impartial,0.81672436
6490,FAKE,bias,0.152295142,bias,0.308389008
5019,REAL,impartial,0.623179972,bias,0.173897192
3576,REAL,impartial,0.879372597,impartial,0.664380372
3762,REAL,impartial,0.756391704,impartial,0.685917497
861,REAL,impartial,0.916846097,impartial,0.85924679
5282,FAKE,bias,0.378958046,impartial,0.631422341
6934,FAKE,impartial,0.81399709,bias,0.332322776
43,REAL,bias,0.082118772,bias,0.050785862
7432,FAKE,bias,0.30365628,bias,0.332322776
3871,REAL,impartial,0.642505646,impartial,0.694793105
7955,FAKE,impartial,0.791084766,bias,0.387615442
5808,FAKE,impartial,0.632223606,bias,0.163828462
7697,FAKE,impartial,0.824839115,bias,0.376618654
2171,REAL,unsure,0.558740199,bias,0.189496636
6044,FAKE,impartial,0.710108578,unsure,0.495876163
2795,REAL,impartial,0.808032215,unsure,0.578584373
3911,REAL,bias,0.361251324,impartial,0.811009288
9937,FAKE,unsure,0.51873982,bias,0.203367174
6660,FAKE,impartial,0.916181684,impartial,0.634711921
6618,FAKE,impartial,0.854112923,impartial,0.780319929
291,REAL,impartial,0.631702363,bias,0.343098611
5592,FAKE,bias,0.083297439,bias,0.093362801
8676,FAKE,unsure,0.454068631,bias,0.286166281
10107,FAKE,bias,0.367576778,bias,0.300350577
3309,REAL,impartial,0.642947137,impartial,0.73710233
1972,REAL,impartial,0.822614193,unsure,0.40106976
6101,FAKE,bias,0.228090167,bias,0.175414562
1756,REAL,bias,0.250278115,bias,0.280549586
4120,REAL,bias,0.224224687,unsure,0.466597468
3951,REAL,impartial,0.907278299,impartial,0.754649103
343,REAL,impartial,0.921251953,impartial,0.797871053
5948,FAKE,bias,0.378282279,unsure,0.507570565
170,REAL,impartial,0.816337645,bias,0.332322776
685,REAL,bias,0.383118153,unsure,0.469718039
7674,FAKE,bias,0.231135041,bias,0.303882718
1975,REAL,unsure,0.473344922,bias,0.310409307
8776,FAKE,unsure,0.425070524,unsure,0.460681319
10476,FAKE,impartial,0.772277355,impartial,0.76672703
510,REAL,impartial,0.617204487,impartial,0.721720338
5188,REAL,bias,0.257504225,bias,0.262086064
7255,FAKE,impartial,0.788446605,impartial,0.655690253
9367,FAKE,impartial,0.77294004,unsure,0.401171535
3017,REAL,bias,0.210318193,unsure,0.426584154
8663,FAKE,unsure,0.566192389,unsure,0.44230321
5773,FAKE,bias,0.357650429,bias,0.357379198
10143,FAKE,impartial,0.732953191,bias,0.226563647
276,REAL,impartial,0.803905129,impartial,0.939862967
7908,FAKE,unsure,0.524755299,bias,0.185363635
3880,REAL,impartial,0.891759515,impartial,0.931451261
2625,REAL,impartial,0.853049338,unsure,0.443986207
3487,REAL,impartial,0.750563264,impartial,0.645519137
3771,REAL,impartial,0.929656982,impartial,0.725799143
7062,FAKE,impartial,0.728221476,impartial,0.643716574
628,REAL,impartial,0.612116218,bias,0.332322776
3429,REAL,unsure,0.424243599,impartial,0.766111493
5344,FAKE,impartial,0.806722879,bias,0.139603436
7024,FAKE,impartial,0.803543091,unsure,0.427813292
506,REAL,bias,0.385993838,unsure,0.594664395
9458,FAKE,impartial,0.726978719,unsure,0.425086588
6192,FAKE,impartial,0.830476463,impartial,0.841403544
5856,FAKE,impartial,0.838748217,unsure,0.512822747
6790,FAKE,bias,0.091227688,bias,0.201675102
964,REAL,unsure,0.523840904,bias,0.332322776
8691,FAKE,unsure,0.588851273,bias,0.288316876
4486,REAL,impartial,0.862736046,unsure,0.583529532
3324,REAL,bias,0.373015016,bias,0.329984516
3572,REAL,bias,0.190858141,bias,0.276499093
9396,FAKE,unsure,0.592331529,bias,0.332322776
367,REAL,unsure,0.419412255,bias,0.186406255
9171,FAKE,bias,0.35946086,bias,0.110919245
10524,FAKE,impartial,0.8211748,bias,0.332322776
8633,FAKE,bias,0.298261583,bias,0.211994871
154,REAL,unsure,0.470976025,impartial,0.716626763
4854,REAL,bias,0.127381027,bias,0.130636573
5364,FAKE,bias,0.226577938,bias,0.247539207
7861,FAKE,impartial,0.695742965,bias,0.105612755
2510,REAL,bias,0.162977397,impartial,0.68224293
1936,REAL,unsure,0.465344727,impartial,0.806074679
887,REAL,impartial,0.681718528,bias,0.157135725
2971,REAL,impartial,0.905344307,impartial,0.807061195
260,REAL,impartial,0.845504761,impartial,0.763571978
7454,FAKE,bias,0.228825822,bias,0.090833284
3521,REAL,unsure,0.469428569,bias,0.379030228
5097,REAL,bias,0.348676652,impartial,0.619994342
10031,FAKE,bias,0.022405649,bias,0.103754617
6663,FAKE,bias,0.176608324,bias,0.375409633
3954,REAL,impartial,0.711503685,bias,0.332322776
7233,FAKE,unsure,0.567519724,bias,0.250328004
9158,FAKE,bias,0.010659886,bias,0.332322776
3760,REAL,impartial,0.675452173,impartial,0.71556592
7898,FAKE,bias,0.235039666,bias,0.332322776
9568,FAKE,bias,0.33913067,bias,0.0892298
370,REAL,bias,0.27125141,unsure,0.427003235
102,REAL,impartial,0.879563451,bias,0.265219212
4340,REAL,unsure,0.433551848,unsure,0.489296645
3786,REAL,impartial,0.90920192,bias,0.332322776
606,REAL,bias,0.346285522,bias,0.332322776
4471,REAL,bias,0.356226772,bias,0.124568671
1450,REAL,impartial,0.761331499,impartial,0.931021392
8230,FAKE,unsure,0.509939015,bias,0.332322776
2072,REAL,impartial,0.876192927,unsure,0.459463537
8331,FAKE,impartial,0.789200962,bias,0.332322776
1672,REAL,unsure,0.524266779,bias,0.332322776
6820,FAKE,bias,0.39157474,bias,0.171472967
643,REAL,bias,0.285733849,bias,0.154935911
7738,FAKE,impartial,0.829053521,impartial,0.600324929
1663,REAL,impartial,0.783003032,bias,0.153695852
3051,REAL,bias,0.23333922,bias,0.332322776
7694,FAKE,impartial,0.906033576,bias,0.314105123
2980,REAL,impartial,0.631003201,impartial,0.701889992
7596,FAKE,unsure,0.404390961,unsure,0.490679175
10079,FAKE,bias,0.339286298,bias,0.109344602
8689,FAKE,unsure,0.520171702,bias,0.323939174
9590,FAKE,unsure,0.453766972,bias,0.28760317
6721,FAKE,bias,0.191440582,bias,0.211147085
6295,FAKE,bias,0.078731678,bias,0.333318293
4881,REAL,bias,0.258708209,bias,0.120047055
7461,FAKE,bias,0.39922151,bias,0.332322776
4590,REAL,bias,0.108884655,bias,0.125208572
2405,REAL,impartial,0.742845654,bias,0.332322776
5103,REAL,bias,0.280966967,impartial,0.626420379
3409,REAL,bias,0.236211404,impartial,0.717628241
5335,FAKE,bias,0.377054989,bias,0.280787349
8449,FAKE,bias,0.201403663,bias,0.2141909
4905,REAL,bias,0.110204868,bias,0.146396667
6792,FAKE,bias,0.21021615,bias,0.047519002
4118,REAL,bias,0.245509923,bias,0.170282632
7389,FAKE,bias,0.223875955,bias,0.332322776
529,REAL,bias,0.286026031,impartial,0.662270069
5,REAL,impartial,0.854157746,impartial,0.690470636
7785,FAKE,bias,0.083121918,bias,0.04598045
160,REAL,bias,0.297650248,bias,0.332322776
3440,REAL,unsure,0.492081881,impartial,0.827374697
947,REAL,bias,0.231427699,impartial,0.677788854
734,REAL,unsure,0.455923647,bias,0.379050612
2514,REAL,unsure,0.548959374,impartial,0.800158083
7263,FAKE,unsure,0.545158505,bias,0.179106191
1577,REAL,bias,0.375857353,bias,0.331946582
5266,REAL,impartial,0.90626812,unsure,0.563415587
5909,FAKE,bias,0.339984149,bias,0.240312755
1665,REAL,bias,0.312869608,bias,0.108361907
5091,REAL,bias,0.362000227,unsure,0.418255448
3210,REAL,unsure,0.48588562,bias,0.380931497
8025,FAKE,impartial,0.786194026,bias,0.139728695
7046,FAKE,impartial,0.617590845,bias,0.332322776
3570,REAL,impartial,0.869597614,unsure,0.504085183
9737,FAKE,bias,0.09127751,bias,0.18882592
6677,FAKE,impartial,0.624815941,bias,0.119232364
7125,FAKE,impartial,0.84492439,unsure,0.494750023
5979,FAKE,unsure,0.599737763,unsure,0.400436461
8179,FAKE,bias,0.149977326,impartial,0.778048396
2913,REAL,impartial,0.8052122,bias,0.243933916
9268,FAKE,impartial,0.727533877,bias,0.122607157
8494,FAKE,impartial,0.906039059,bias,0.240034044
5870,FAKE,bias,0.214531004,bias,0.229369387
3677,REAL,impartial,0.897196054,impartial,0.626090348
9101,FAKE,unsure,0.43793571,bias,0.171892613
1595,REAL,bias,0.376688451,impartial,0.83429569
8097,FAKE,impartial,0.676505506,impartial,0.678725541
9287,FAKE,impartial,0.782130063,bias,0.137843803
248,REAL,impartial,0.838596046,impartial,0.603466213
9894,FAKE,bias,0.211171433,bias,0.332322776
8977,FAKE,bias,0.072325654,unsure,0.432246476
1498,REAL,unsure,0.444981486,bias,0.332322776
9747,FAKE,impartial,0.900849044,unsure,0.509504676
3900,REAL,bias,0.362717003,impartial,0.828587234
807,REAL,bias,0.189778015,unsure,0.554270148
7601,FAKE,bias,0.282328933,bias,0.352504939
8780,FAKE,impartial,0.631605327,unsure,0.411660433
8420,FAKE,bias,0.363885969,unsure,0.546976745
2202,REAL,impartial,0.828382671,bias,0.204861403
6566,FAKE,bias,0.343888372,bias,0.19332926
4876,REAL,unsure,0.415886641,bias,0.281498015
8043,FAKE,bias,0.357279509,bias,0.368335247
6111,FAKE,impartial,0.761071682,bias,0.299433887
7620,FAKE,impartial,0.812855124,bias,0.332322776
2530,REAL,impartial,0.726618707,impartial,0.772808552
5426,FAKE,bias,0.012344236,bias,0.2854352
1719,REAL,bias,0.212779388,bias,0.369034857
1596,REAL,bias,0.342871755,bias,0.165190786
3563,REAL,bias,0.132888883,bias,0.211213976
1078,REAL,impartial,0.816967785,bias,0.364867866
10275,FAKE,impartial,0.710434318,bias,0.332322776
2695,REAL,impartial,0.735964119,unsure,0.469880581
10013,FAKE,impartial,0.881427765,unsure,0.478585899
7646,FAKE,bias,0.242135048,bias,0.107394047
10541,FAKE,bias,0.071006328,bias,0.261811227
2152,REAL,impartial,0.624993265,impartial,0.749473572
3029,REAL,unsure,0.417005837,impartial,0.705088913
6644,FAKE,impartial,0.89464283,impartial,0.617882252
773,REAL,bias,0.221949786,bias,0.131026745
5959,FAKE,bias,0.3018803,bias,0.332322776
9411,FAKE,impartial,0.85479641,unsure,0.422451735
1870,REAL,bias,0.208237633,impartial,0.690615177
7411,FAKE,impartial,0.718290925,bias,0.243095681
299,REAL,bias,0.242021516,impartial,0.75701493
381,REAL,bias,0.272554994,bias,0.310607731
2701,REAL,bias,0.118816905,impartial,0.76761663
3995,REAL,impartial,0.920844197,impartial,0.97149843
178,REAL,impartial,0.808749139,bias,0.332322776
5917,FAKE,impartial,0.941816509,bias,0.24309893
1201,REAL,impartial,0.752465129,unsure,0.559227943
8206,FAKE,bias,0.070769981,bias,0.339387357
6380,FAKE,unsure,0.449550092,unsure,0.592607617
4439,REAL,impartial,0.925396144,impartial,0.815181553
6428,FAKE,impartial,0.640969336,bias,0.319233179
10499,FAKE,impartial,0.758498132,bias,0.017249398
7541,FAKE,bias,0.386556357,bias,0.233120829
10251,FAKE,unsure,0.437744647,impartial,0.682412803
7165,FAKE,impartial,0.760171175,impartial,0.660823584
9279,FAKE,impartial,0.782104254,bias,0.332322776
4898,REAL,impartial,0.713974476,bias,0.379481226
7593,FAKE,bias,0.156390518,unsure,0.424582779
10170,FAKE,bias,0.348867029,impartial,0.701898038
9,REAL,impartial,0.907341003,impartial,0.646257341
5839,FAKE,unsure,0.415743321,impartial,0.612186134
3690,REAL,impartial,0.933442175,impartial,0.644579887
1075,REAL,impartial,0.845923841,unsure,0.417899668
5788,FAKE,bias,0.233645663,bias,0.234874412
2179,REAL,impartial,0.700889945,bias,0.293417662
7812,FAKE,impartial,0.903104305,bias,0.218690515
6977,FAKE,unsure,0.430637538,bias,0.229986921
4478,REAL,bias,0.303259224,bias,0.2725752
4179,REAL,bias,0.229612604,bias,0.235570997
9162,FAKE,bias,0.347321421,bias,0.332322776
3801,REAL,unsure,0.53112793,impartial,0.644662559
6406,FAKE,bias,0.214256763,bias,0.153123155
6,REAL,impartial,0.639635026,bias,0.358093023
4362,REAL,bias,0.260784209,impartial,0.702054083
1193,REAL,bias,0.387496918,bias,0.209678456
6238,FAKE,bias,0.326211423,bias,0.29703936
4363,REAL,bias,0.304288,impartial,0.649020851
5984,FAKE,bias,0.078119926,bias,0.316978484
7698,FAKE,impartial,0.843513429,bias,0.204976425
3776,REAL,bias,0.280825138,unsure,0.45358485
1385,REAL,bias,0.212837517,bias,0.132806912
581,REAL,impartial,0.758460641,impartial,0.921289504
694,REAL,impartial,0.785209775,impartial,0.733713925
7942,FAKE,impartial,0.867333293,bias,0.332322776
8538,FAKE,impartial,0.775407374,bias,0.332322776
7416,FAKE,impartial,0.934072196,impartial,0.684072196
2473,REAL,bias,0.062309358,bias,0.372840166
1130,REAL,impartial,0.827802837,unsure,0.439131856
5706,FAKE,unsure,0.435979217,bias,0.298871249
8638,FAKE,bias,0.335018188,bias,0.176521063
6265,FAKE,bias,0.086145192,bias,0.185174361
9976,FAKE,unsure,0.578303218,bias,0.102407403
6762,FAKE,bias,0.318711609,bias,0.332322776
5541,FAKE,impartial,0.738064587,impartial,0.632344604
3257,REAL,impartial,0.772785306,impartial,0.644171953
7193,FAKE,bias,0.223883584,bias,0.081596531
9595,FAKE,impartial,0.760405779,bias,0.274894059
4221,REAL,bias,0.143678069,bias,0.175630137
8078,FAKE,unsure,0.438825548,bias,0.332322776
2283,REAL,bias,0.139562383,bias,0.332322776
6476,FAKE,unsure,0.437351316,unsure,0.465388894
3958,REAL,impartial,0.880544364,impartial,0.890193641
2928,REAL,impartial,0.92204088,bias,0.332322776
2353,REAL,unsure,0.428071111,bias,0.273301542
689,REAL,bias,0.248060241,bias,0.236205518
1833,REAL,bias,0.251874,unsure,0.588135302
8194,FAKE,bias,0.363944322,bias,0.332322776
2617,REAL,bias,0.19478181,impartial,0.777470708
2601,REAL,impartial,0.626107752,impartial,0.75251013
9449,FAKE,bias,0.398398906,bias,0.219503015
8717,FAKE,impartial,0.864766777,bias,0.332322776
4579,REAL,bias,0.306087315,unsure,0.551398873
9501,FAKE,impartial,0.768987238,bias,0.226787731
6007,FAKE,impartial,0.934648633,bias,0.312281132
8132,FAKE,impartial,0.848540545,impartial,0.747327149
7207,FAKE,unsure,0.431038886,bias,0.210740998
7121,FAKE,impartial,0.84909445,impartial,0.923483849
3258,REAL,impartial,0.862238705,impartial,0.750200748
5912,FAKE,unsure,0.536291003,bias,0.092862345
6714,FAKE,bias,0.028218124,bias,0.332322776
777,REAL,impartial,0.737812936,impartial,0.708038867
7839,FAKE,impartial,0.933503568,impartial,0.623726368
7720,FAKE,impartial,0.68568629,bias,0.246369645
6050,FAKE,bias,0.299544275,bias,0.332322776
1966,REAL,impartial,0.755754173,impartial,0.895780385
4255,REAL,bias,0.35951817,bias,0.328212142
8009,FAKE,impartial,0.700889945,bias,0.109536022
